x_private,x_public,px,py,I,xunit,xn,y_private,U_private,U_public,choice,xchoice,ychoice
20,70,10.0,20.0,1200,10,13,50.0,42.918710946627854,61.56147950296377,public,70,60.0
20,80,10.0,20.0,1200,10,13,50.0,42.918710946627854,62.9469038052989,public,80,60.0
20,90,10.0,20.0,1200,10,13,50.0,42.918710946627854,64.19479163601979,public,90,60.0
20,100,10.0,20.0,1200,10,13,50.0,42.918710946627854,65.3320133272202,public,100,60.0
40,30,10.0,20.0,1200,10,13,40.0,39.99999999999999,47.62203155904597,public,30,60.0
40,40,10.0,20.0,1200,10,13,40.0,39.99999999999999,52.41482788417792,public,40,60.0
40,50,10.0,20.0,1200,10,13,40.0,39.99999999999999,56.462161732861695,public,50,60.0
40,60,10.0,20.0,1200,10,13,40.0,39.99999999999999,59.99999999999999,public,60,60.0
40,70,10.0,20.0,1200,10,13,40.0,39.99999999999999,63.16359597656377,public,70,60.0
40,80,10.0,20.0,1200,10,13,40.0,39.99999999999999,66.03854497789251,public,80,60.0
40,90,10.0,20.0,1200,10,13,40.0,39.99999999999999,68.68285455319989,public,90,60.0
40,100,10.0,20.0,1200,10,13,40.0,39.99999999999999,71.13786608980124,public,100,60.0
60,20,10.0,20.0,1200,10,13,30.0,42.42640687119285,34.64101615137755,private,60,30.0
60,40,10.0,20.0,1200,10,13,30.0,42.42640687119285,48.98979485566357,public,40,60.0
60,50,10.0,20.0,1200,10,13,30.0,42.42640687119285,54.772255750516614,public,50,60.0
60,60,10.0,20.0,1200,10,13,30.0,42.42640687119285,60.00000000000001,public,60,60.0
60,70,10.0,20.0,1200,10,13,30.0,42.42640687119285,64.80740698407861,public,70,60.0
60,80,10.0,20.0,1200,10,13,30.0,42.42640687119285,69.2820323027551,public,80,60.0
60,90,10.0,20.0,1200,10,13,30.0,42.42640687119285,73.48469228349535,public,90,60.0
60,100,10.0,20.0,1200,10,13,30.0,42.42640687119285,77.45966692414834,public,100,60.0
80,20,10.0,20.0,1200,10,13,20.0,50.396841995794915,28.844991406148164,private,80,20.0
80,30,10.0,20.0,1200,10,13,20.0,50.396841995794915,37.797631496846186,private,80,20.0
80,60,10.0,20.0,1200,10,13,20.0,50.396841995794915,59.99999999999999,public,60,60.0
80,70,10.0,20.0,1200,10,13,20.0,50.396841995794915,66.49399761150974,public,70,60.0
80,80,10.0,20.0,1200,10,13,20.0,50.396841995794915,72.68482371328558,public,80,60.0
80,90,10.0,20.0,1200,10,13,20.0,50.396841995794915,78.62224182626687,public,90,60.0
80,100,10.0,20.0,1200,10,13,20.0,50.396841995794915,84.3432665301749,public,100,60.0
100,20,10.0,20.0,1200,10,13,10.0,68.12920690579614,24.018739103520055,private,100,10.0
100,30,10.0,20.0,1200,10,13,10.0,68.12920690579614,33.67386144928119,private,100,10.0
100,40,10.0,20.0,1200,10,13,10.0,68.12920690579614,42.79652775734652,private,100,10.0
100,50,10.0,20.0,1200,10,13,10.0,68.12920690579614,51.54266604432224,private,100,10.0
100,60,10.0,20.0,1200,10,13,10.0,68.12920690579614,60.00000000000001,private,100,10.0
100,80,10.0,20.0,1200,10,13,10.0,68.12920690579614,76.25474343975493,public,80,60.0
100,90,10.0,20.0,1200,10,13,10.0,68.12920690579614,84.11897386656605,public,90,60.0
100,100,10.0,20.0,1200,10,13,10.0,68.12920690579614,91.83859021684455,public,100,60.0
30,20,10.0,15.0,1200,10,13,60.0,50.453784915222876,56.5685424949238,public,20,80.0
30,30,10.0,15.0,1200,10,13,60.0,50.453784915222876,62.6033832029315,public,30,80.0
30,40,10.0,15.0,1200,10,13,60.0,50.453784915222876,67.27171322029716,public,40,80.0
30,50,10.0,15.0,1200,10,13,60.0,50.453784915222876,71.13117640155691,public,50,80.0
30,60,10.0,15.0,1200,10,13,60.0,50.453784915222876,74.44838872816796,public,60,80.0
30,70,10.0,15.0,1200,10,13,60.0,50.453784915222876,77.37345681070677,public,70,80.0
30,80,10.0,15.0,1200,10,13,60.0,50.453784915222876,80.0,public,80,80.0
30,90,10.0,15.0,1200,10,13,60.0,50.453784915222876,82.39068575628471,public,90,80.0
30,100,10.0,15.0,1200,10,13,60.0,50.453784915222876,84.58970107524513,public,100,80.0
60,20,10.0,15.0,1200,10,13,40.0,48.98979485566357,40.00000000000001,private,60,40.0
60,40,10.0,15.0,1200,10,13,40.0,48.98979485566357,56.56854249492381,public,40,80.0
60,50,10.0,15.0,1200,10,13,40.0,48.98979485566357,63.24555320336759,public,50,80.0
60,60,10.0,15.0,1200,10,13,40.0,48.98979485566357,69.2820323027551,public,60,80.0
60,70,10.0,15.0,1200,10,13,40.0,48.98979485566357,74.83314773547883,public,70,80.0
60,80,10.0,15.0,1200,10,13,40.0,48.98979485566357,80.00000000000001,public,80,80.0
60,90,10.0,15.0,1200,10,13,40.0,48.98979485566357,84.8528137423857,public,90,80.0
60,100,10.0,15.0,1200,10,13,40.0,48.98979485566357,89.44271909999159,public,100,80.0
90,20,10.0,15.0,1200,10,13,20.0,61.79301431721353,28.284271247461902,private,90,20.0
90,30,10.0,15.0,1200,10,13,20.0,61.79301431721353,38.33658625477634,private,90,20.0
90,40,10.0,15.0,1200,10,13,20.0,61.79301431721353,47.56828460010884,private,90,20.0
90,70,10.0,15.0,1200,10,13,20.0,61.79301431721353,72.37624155400388,public,70,80.0
90,80,10.0,15.0,1200,10,13,20.0,61.79301431721353,80.0,public,80,80.0
90,90,10.0,15.0,1200,10,13,20.0,61.79301431721353,87.38851890731821,public,90,80.0
90,100,10.0,15.0,1200,10,13,20.0,61.79301431721353,94.57416090031758,public,100,80.0
40,30,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,62.4025146915571,public,30,90.0
40,40,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,68.68285455319989,public,40,90.0
40,50,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,73.98636222991408,public,50,90.0
40,60,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,78.62224182626687,public,60,90.0
40,70,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,82.76772529143359,public,70,90.0
40,80,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,86.53497421844448,public,80,90.0
40,90,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,89.99999999999997,public,90,90.0
40,100,10.0,13.333333333333334,1200,10,13,60.0,52.41482788417792,93.21697517861574,public,100,90.0
80,20,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,33.01927248894626,private,80,30.0
80,30,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,43.26748710922224,private,80,30.0
80,60,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,68.68285455319989,public,60,90.0
80,70,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,76.11662611020243,public,70,90.0
80,80,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,83.20335292207615,public,80,90.0
80,90,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,89.99999999999997,public,90,90.0
80,100,10.0,13.333333333333334,1200,10,13,30.0,57.68998281229632,96.54893846056294,public,100,90.0
60,20,10.0,12.0,1200,10,13,50.0,54.772255750516614,44.721359549995796,private,60,50.0
60,40,10.0,12.0,1200,10,13,50.0,54.772255750516614,63.24555320336759,public,40,100.0
60,50,10.0,12.0,1200,10,13,50.0,54.772255750516614,70.71067811865476,public,50,100.0
60,60,10.0,12.0,1200,10,13,50.0,54.772255750516614,77.45966692414834,public,60,100.0
60,70,10.0,12.0,1200,10,13,50.0,54.772255750516614,83.66600265340756,public,70,100.0
60,80,10.0,12.0,1200,10,13,50.0,54.772255750516614,89.44271909999159,public,80,100.0
60,90,10.0,12.0,1200,10,13,50.0,54.772255750516614,94.86832980505139,public,90,100.0
60,100,10.0,12.0,1200,10,13,50.0,54.772255750516614,100.0,public,100,100.0
20,20,10.0,10.0,1200,10,13,100.0,76.47244913317301,89.02036507084829,public,20,120.0
20,30,10.0,10.0,1200,10,13,100.0,76.47244913317301,95.24406311809199,public,30,120.0
20,40,10.0,10.0,1200,10,13,100.0,76.47244913317301,99.92198131867254,public,40,120.0
20,50,10.0,10.0,1200,10,13,100.0,76.47244913317301,103.70810668282975,public,50,120.0
20,60,10.0,10.0,1200,10,13,100.0,76.47244913317301,106.90784617684074,public,60,120.0
20,70,10.0,10.0,1200,10,13,100.0,76.47244913317301,109.6900863520264,public,70,120.0
20,80,10.0,10.0,1200,10,13,100.0,76.47244913317301,112.15863182208807,public,80,120.0
20,90,10.0,10.0,1200,10,13,100.0,76.47244913317301,114.3821151596324,public,90,120.0
20,100,10.0,10.0,1200,10,13,100.0,76.47244913317301,116.40841385349607,public,100,120.0
30,20,10.0,10.0,1200,10,13,90.0,68.38521170864334,76.6731725095527,public,20,120.0
30,30,10.0,10.0,1200,10,13,90.0,68.38521170864334,84.8528137423857,public,30,120.0
30,40,10.0,10.0,1200,10,13,90.0,68.38521170864334,91.18028227819111,public,40,120.0
30,50,10.0,10.0,1200,10,13,90.0,68.38521170864334,96.4114102733582,public,50,120.0
30,60,10.0,10.0,1200,10,13,90.0,68.38521170864334,100.90756983044574,public,60,120.0
30,70,10.0,10.0,1200,10,13,90.0,68.38521170864334,104.87221590056166,public,70,120.0
30,80,10.0,10.0,1200,10,13,90.0,68.38521170864334,108.43224043318138,public,80,120.0
30,90,10.0,10.0,1200,10,13,90.0,68.38521170864334,111.67258309225195,public,90,120.0
30,100,10.0,10.0,1200,10,13,90.0,68.38521170864334,114.65313506452402,public,100,120.0
40,30,10.0,10.0,1200,10,13,80.0,63.49604207872797,75.59526299369237,public,30,120.0
40,40,10.0,10.0,1200,10,13,80.0,63.49604207872797,83.20335292207615,public,40,120.0
40,50,10.0,10.0,1200,10,13,80.0,63.49604207872797,89.62809493114328,public,50,120.0
40,60,10.0,10.0,1200,10,13,80.0,63.49604207872797,95.24406311809194,public,60,120.0
40,70,10.0,10.0,1200,10,13,80.0,63.49604207872797,100.26595869929166,public,70,120.0
40,80,10.0,10.0,1200,10,13,80.0,63.49604207872797,104.82965576835583,public,80,120.0
40,90,10.0,10.0,1200,10,13,80.0,63.49604207872797,109.02723556992835,public,90,120.0
40,100,10.0,10.0,1200,10,13,80.0,63.49604207872797,112.92432346572339,public,100,120.0
50,30,10.0,10.0,1200,10,13,70.0,60.843103491014155,67.34772289856238,public,30,120.0
50,40,10.0,10.0,1200,10,13,70.0,60.843103491014155,75.92428718693917,public,40,120.0
50,50,10.0,10.0,1200,10,13,70.0,60.843103491014155,83.32204018392919,public,50,120.0
50,60,10.0,10.0,1200,10,13,70.0,60.843103491014155,89.8984246126009,public,60,120.0
50,70,10.0,10.0,1200,10,13,70.0,60.843103491014155,95.86202015050803,public,70,120.0
50,80,10.0,10.0,1200,10,13,70.0,60.843103491014155,101.34676443657769,public,80,120.0
50,90,10.0,10.0,1200,10,13,70.0,60.843103491014155,106.44455216192985,public,90,120.0
50,100,10.0,10.0,1200,10,13,70.0,60.843103491014155,111.22157996826577,public,100,120.0
60,20,10.0,10.0,1200,10,13,60.0,60.00000000000001,48.98979485566357,private,60,60.0
60,40,10.0,10.0,1200,10,13,60.0,60.00000000000001,69.2820323027551,public,40,120.0
60,50,10.0,10.0,1200,10,13,60.0,60.00000000000001,77.45966692414834,public,50,120.0
60,60,10.0,10.0,1200,10,13,60.0,60.00000000000001,84.8528137423857,public,60,120.0
60,70,10.0,10.0,1200,10,13,60.0,60.00000000000001,91.65151389911681,public,70,120.0
60,80,10.0,10.0,1200,10,13,60.0,60.00000000000001,97.97958971132714,public,80,120.0
60,90,10.0,10.0,1200,10,13,60.0,60.00000000000001,103.92304845413264,public,90,120.0
60,100,10.0,10.0,1200,10,13,60.0,60.00000000000001,109.54451150103323,public,100,120.0
70,20,10.0,10.0,1200,10,13,50.0,60.843103491014155,42.19487292808175,private,70,50.0
70,30,10.0,10.0,1200,10,13,50.0,60.843103491014155,53.45392308842037,private,70,50.0
70,50,10.0,10.0,1200,10,13,50.0,60.843103491014155,72.00975860354963,public,50,120.0
70,60,10.0,10.0,1200,10,13,50.0,60.843103491014155,80.09039125020207,public,60,120.0
70,70,10.0,10.0,1200,10,13,50.0,60.843103491014155,87.62594390157432,public,70,120.0
70,80,10.0,10.0,1200,10,13,50.0,60.843103491014155,94.72428699001671,public,80,120.0
70,90,10.0,10.0,1200,10,13,50.0,60.843103491014155,101.46127519584464,public,90,120.0
70,100,10.0,10.0,1200,10,13,50.0,60.843103491014155,107.89273091987991,public,100,120.0
80,20,10.0,10.0,1200,10,13,40.0,63.49604207872797,36.342411856642784,private,80,40.0
80,30,10.0,10.0,1200,10,13,40.0,63.49604207872797,47.62203155904597,private,80,40.0
80,60,10.0,10.0,1200,10,13,40.0,63.49604207872797,75.59526299369237,public,60,120.0
80,70,10.0,10.0,1200,10,13,40.0,63.49604207872797,83.77718728240055,public,70,120.0
80,80,10.0,10.0,1200,10,13,40.0,63.49604207872797,91.57713940426653,public,80,120.0
80,90,10.0,10.0,1200,10,13,40.0,63.49604207872797,99.05781746683877,public,90,120.0
80,100,10.0,10.0,1200,10,13,40.0,63.49604207872797,106.26585691826106,public,100,120.0
90,20,10.0,10.0,1200,10,13,30.0,68.38521170864334,31.30169160146575,private,90,30.0
90,30,10.0,10.0,1200,10,13,30.0,68.38521170864334,42.426406871192846,private,90,30.0
90,40,10.0,10.0,1200,10,13,30.0,68.38521170864334,52.6429605180997,private,90,30.0
90,70,10.0,10.0,1200,10,13,30.0,68.38521170864334,80.09747794367921,public,70,120.0
90,80,10.0,10.0,1200,10,13,30.0,68.38521170864334,88.53455357602573,public,80,120.0
90,90,10.0,10.0,1200,10,13,30.0,68.38521170864334,96.71129386411877,public,90,120.0
90,100,10.0,10.0,1200,10,13,30.0,68.38521170864334,104.66351393921055,public,100,120.0
100,20,10.0,10.0,1200,10,13,20.0,76.47244913317301,26.960123091945555,private,100,20.0
100,30,10.0,10.0,1200,10,13,20.0,76.47244913317301,37.79763149684619,private,100,20.0
100,40,10.0,10.0,1200,10,13,20.0,76.47244913317301,48.03747820704011,private,100,20.0
100,50,10.0,10.0,1200,10,13,20.0,76.47244913317301,57.8546865034359,private,100,20.0
100,60,10.0,10.0,1200,10,13,20.0,76.47244913317301,67.34772289856238,private,100,20.0
100,80,10.0,10.0,1200,10,13,20.0,76.47244913317301,85.59305551469303,public,80,120.0
100,90,10.0,10.0,1200,10,13,20.0,76.47244913317301,94.42035570794835,public,90,120.0
100,100,10.0,10.0,1200,10,13,20.0,76.47244913317301,103.08533208864448,public,100,120.0
